id,name,developer,area_sq_m,geometry,approval_no,authority,created_at,updated_at
20f79fa2-7a91-487a-a77f-deaff4658338,Layout 514,Dummy Dev Pvt Ltd,92102,"POLYGON((80.054223 14.050563, 80.064223 14.050563, 80.064223 14.058563, 80.054223 14.058563, 80.054223 14.050563))",APP/2015/8563,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e1c057a4-b96e-4981-86d8-5d0bd4664c14,Layout 515,Dummy Dev Pvt Ltd,58185,"POLYGON((80.089297 14.016965, 80.099297 14.016965, 80.099297 14.024965, 80.089297 14.024965, 80.089297 14.016965))",APP/2016/7703,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c7b454f8-2228-4a0c-a54e-3838b1c8461d,Layout 516,Dummy Dev Pvt Ltd,59692,"POLYGON((80.062298 14.009918, 80.072298 14.009918, 80.072298 14.017918, 80.062298 14.017918, 80.062298 14.009918))",APP/2018/5139,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
82ff8890-cde5-4ca5-ac56-84e62f177807,Layout 517,Dummy Dev Pvt Ltd,69412,"POLYGON((80.060866 14.067524, 80.070866 14.067524, 80.070866 14.075524, 80.060866 14.075524, 80.060866 14.067524))",APP/2016/8357,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
daec6cd8-d28a-48e7-ba84-9c5db7f2c367,Layout 518,Dummy Dev Pvt Ltd,72534,"POLYGON((80.09407 14.043923, 80.10407 14.043923, 80.10407 14.051923, 80.09407 14.051923, 80.09407 14.043923))",APP/2023/9300,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6a26551b-c8e0-4f63-81fd-93ee0cd23c2a,Layout 519,Dummy Dev Pvt Ltd,74827,"POLYGON((80.08735 14.082963, 80.09735 14.082963, 80.09735 14.090963, 80.08735 14.090963, 80.08735 14.082963))",APP/2023/1602,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1d100e72-df00-453f-be3a-710b7c26cc1b,Layout 520,Dummy Dev Pvt Ltd,90373,"POLYGON((80.074072 14.031953, 80.084072 14.031953, 80.084072 14.039953, 80.074072 14.039953, 80.074072 14.031953))",APP/2024/2392,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0419def4-0a31-496a-b379-f36f7d34f96d,Layout 521,Dummy Dev Pvt Ltd,66531,"POLYGON((80.005937 14.020823, 80.015937 14.020823, 80.015937 14.028823, 80.005937 14.028823, 80.005937 14.020823))",APP/2017/1725,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
76180111-0071-495d-b1c8-e2527643a004,Layout 522,Dummy Dev Pvt Ltd,72378,"POLYGON((80.051322 14.060503, 80.061322 14.060503, 80.061322 14.068503, 80.051322 14.068503, 80.051322 14.060503))",APP/2020/8052,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
943dd053-1be7-4613-a2b8-f26cd8b1a169,Layout 523,Dummy Dev Pvt Ltd,49098,"POLYGON((80.005594 14.005861, 80.015594 14.005861, 80.015594 14.013861, 80.005594 14.013861, 80.005594 14.005861))",APP/2023/9499,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
63582506-e882-4775-9ba4-00d6c0fbb0d9,Layout 524,Dummy Dev Pvt Ltd,48971,"POLYGON((80.050799 14.064766, 80.060799 14.064766, 80.060799 14.072766, 80.050799 14.072766, 80.050799 14.064766))",APP/2022/7129,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9de5ce46-0b50-4c16-a984-43a5fb96b6e9,Layout 525,Dummy Dev Pvt Ltd,97147,"POLYGON((80.034113 14.073234, 80.044113 14.073234, 80.044113 14.081234, 80.034113 14.081234, 80.034113 14.073234))",APP/2023/3469,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
df7ff8d4-1430-4f56-828a-58e409289634,Layout 526,Dummy Dev Pvt Ltd,33703,"POLYGON((80.029497 13.998456, 80.039497 13.998456, 80.039497 14.006456, 80.029497 14.006456, 80.029497 13.998456))",APP/2019/7815,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5fc6ff88-c52a-445b-b2f7-adb79e245115,Layout 527,Dummy Dev Pvt Ltd,38569,"POLYGON((80.087055 14.004585, 80.097055 14.004585, 80.097055 14.012585, 80.087055 14.012585, 80.087055 14.004585))",APP/2020/6110,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f475ffcb-c1e6-4105-a87c-07d7572d99ad,Layout 528,Dummy Dev Pvt Ltd,88303,"POLYGON((80.029307 14.074427, 80.039307 14.074427, 80.039307 14.082427, 80.029307 14.082427, 80.029307 14.074427))",APP/2022/6706,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2468d8ed-383d-497d-a2e1-a8b9742d7351,Layout 529,Dummy Dev Pvt Ltd,79303,"POLYGON((80.042616 14.039817, 80.052616 14.039817, 80.052616 14.047817, 80.042616 14.047817, 80.042616 14.039817))",APP/2020/2100,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b7df1c25-eb08-4537-9e06-77c579f1ea8c,Layout 530,Dummy Dev Pvt Ltd,35084,"POLYGON((80.025026 14.077019, 80.035026 14.077019, 80.035026 14.085019, 80.025026 14.085019, 80.025026 14.077019))",APP/2015/6620,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
920aedd4-2781-41c2-b547-e0cf3d21a6ef,Layout 531,Dummy Dev Pvt Ltd,41542,"POLYGON((80.059797 14.063714, 80.069797 14.063714, 80.069797 14.071714, 80.059797 14.071714, 80.059797 14.063714))",APP/2018/9454,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
45847cbf-6598-422c-9a7d-ec51885a69ee,Layout 532,Dummy Dev Pvt Ltd,93380,"POLYGON((80.012445 14.012014, 80.022445 14.012014, 80.022445 14.020014, 80.012445 14.020014, 80.012445 14.012014))",APP/2021/8570,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
854a39b2-3144-4c5e-967c-1bff873577fd,Layout 533,Dummy Dev Pvt Ltd,44176,"POLYGON((80.018186 14.036505, 80.028186 14.036505, 80.028186 14.044505, 80.018186 14.044505, 80.018186 14.036505))",APP/2017/8080,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b331417e-8c8d-4484-80cb-abe1ce5d92e9,Layout 534,Dummy Dev Pvt Ltd,45863,"POLYGON((80.034558 14.069739, 80.044558 14.069739, 80.044558 14.077739, 80.034558 14.077739, 80.034558 14.069739))",APP/2022/8037,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2f7b9175-a351-4346-9566-2feda677a9c6,Layout 535,Dummy Dev Pvt Ltd,46972,"POLYGON((80.033884 14.066474, 80.043884 14.066474, 80.043884 14.074474, 80.033884 14.074474, 80.033884 14.066474))",APP/2019/2025,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e609a29a-eb40-4a3f-94f2-8e7875d2fa6e,Layout 536,Dummy Dev Pvt Ltd,90371,"POLYGON((80.052735 14.07595, 80.062735 14.07595, 80.062735 14.08395, 80.052735 14.08395, 80.052735 14.07595))",APP/2017/6993,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
096da715-40fb-4232-9396-474250825524,Layout 537,Dummy Dev Pvt Ltd,54387,"POLYGON((80.027598 14.041755, 80.037598 14.041755, 80.037598 14.049755, 80.027598 14.049755, 80.027598 14.041755))",APP/2025/9019,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
95ea66b6-2871-43ff-a97e-551630ebbc63,Layout 538,Dummy Dev Pvt Ltd,98246,"POLYGON((80.047772 14.059911, 80.057772 14.059911, 80.057772 14.067911, 80.047772 14.067911, 80.047772 14.059911))",APP/2021/7431,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6bf524bd-d698-4dad-aa15-173422a9baa7,Layout 539,Dummy Dev Pvt Ltd,80012,"POLYGON((80.0537 14.030792, 80.0637 14.030792, 80.0637 14.038792, 80.0537 14.038792, 80.0537 14.030792))",APP/2024/3826,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5ef3b16a-2ee7-4059-8bb0-99c8d0cb06aa,Layout 540,Dummy Dev Pvt Ltd,58986,"POLYGON((80.076374 14.066599, 80.086374 14.066599, 80.086374 14.074599, 80.076374 14.074599, 80.076374 14.066599))",APP/2024/2388,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
261f8033-6235-4822-b621-33c6e6e25d7a,Layout 541,Dummy Dev Pvt Ltd,51270,"POLYGON((80.062211 14.027319, 80.072211 14.027319, 80.072211 14.035319, 80.062211 14.035319, 80.062211 14.027319))",APP/2019/2916,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ac2aaab1-9f6e-425f-8839-322eb63ab36a,Layout 542,Dummy Dev Pvt Ltd,86954,"POLYGON((80.013304 14.065344, 80.023304 14.065344, 80.023304 14.073344, 80.013304 14.073344, 80.013304 14.065344))",APP/2021/7852,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c83b31a7-c061-47d0-9239-907ef6807345,Layout 543,Dummy Dev Pvt Ltd,75448,"POLYGON((80.054643 14.053481, 80.064643 14.053481, 80.064643 14.061481, 80.054643 14.061481, 80.054643 14.053481))",APP/2017/8973,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
57f6f280-fe4e-4cff-a70a-9135d485dc29,Layout 544,Dummy Dev Pvt Ltd,42706,"POLYGON((80.05855 14.065343, 80.06855 14.065343, 80.06855 14.073343, 80.05855 14.073343, 80.05855 14.065343))",APP/2023/3733,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6e76e83d-8e20-4098-8b12-3222b7226965,Layout 545,Dummy Dev Pvt Ltd,61232,"POLYGON((80.043964 14.01003, 80.053964 14.01003, 80.053964 14.01803, 80.043964 14.01803, 80.043964 14.01003))",APP/2022/1878,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
dadbdc08-a6cb-4412-833a-674d044aa6c3,Layout 546,Dummy Dev Pvt Ltd,83518,"POLYGON((80.081552 14.091184, 80.091552 14.091184, 80.091552 14.099184, 80.081552 14.099184, 80.081552 14.091184))",APP/2017/4196,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ad06926f-d675-4bf6-9790-e7aeb9163325,Layout 547,Dummy Dev Pvt Ltd,86248,"POLYGON((80.076522 14.092383, 80.086522 14.092383, 80.086522 14.100383, 80.076522 14.100383, 80.076522 14.092383))",APP/2025/9109,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
57c1715f-81dd-4fc7-99dd-cb23cb692999,Layout 548,Dummy Dev Pvt Ltd,78176,"POLYGON((80.035913 14.045173, 80.045913 14.045173, 80.045913 14.053173, 80.035913 14.053173, 80.035913 14.045173))",APP/2022/3740,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0bd57289-9be2-43db-bdbe-fba8553194d7,Layout 549,Dummy Dev Pvt Ltd,48905,"POLYGON((80.003267 13.999086, 80.013267 13.999086, 80.013267 14.007086, 80.003267 14.007086, 80.003267 13.999086))",APP/2019/1535,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
693dff89-6eea-4f77-991b-f3ae7c9dd2a7,Layout 550,Dummy Dev Pvt Ltd,42047,"POLYGON((80.022485 14.049761, 80.032485 14.049761, 80.032485 14.057761, 80.022485 14.057761, 80.022485 14.049761))",APP/2022/9115,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
033b3edb-437a-4216-b1a8-10bae6f289fc,Layout 551,Dummy Dev Pvt Ltd,34969,"POLYGON((80.049973 14.007321, 80.059973 14.007321, 80.059973 14.015321, 80.049973 14.015321, 80.049973 14.007321))",APP/2019/9898,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d015bca2-0415-4deb-97ff-bc2531ab4a5a,Layout 552,Dummy Dev Pvt Ltd,25453,"POLYGON((80.077328 14.032686, 80.087328 14.032686, 80.087328 14.040686, 80.077328 14.040686, 80.077328 14.032686))",APP/2022/9951,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
44b57674-1ac6-43d5-bc33-c58dc7ad7575,Layout 553,Dummy Dev Pvt Ltd,52444,"POLYGON((80.016854 14.038515, 80.026854 14.038515, 80.026854 14.046515, 80.016854 14.046515, 80.016854 14.038515))",APP/2019/1528,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5c482f5e-f347-4d59-a547-0433eb0db02a,Layout 554,Dummy Dev Pvt Ltd,31401,"POLYGON((80.039973 14.030858, 80.049973 14.030858, 80.049973 14.038858, 80.039973 14.038858, 80.039973 14.030858))",APP/2022/2923,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
71882ade-3c95-4383-9e58-38505f2fe9f0,Layout 555,Dummy Dev Pvt Ltd,97060,"POLYGON((80.072563 14.019695, 80.082563 14.019695, 80.082563 14.027695, 80.072563 14.027695, 80.072563 14.019695))",APP/2020/8015,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ee218f26-da1d-4e85-90bf-118c28a8a824,Layout 556,Dummy Dev Pvt Ltd,47082,"POLYGON((80.011598 14.009923, 80.021598 14.009923, 80.021598 14.017923, 80.011598 14.017923, 80.011598 14.009923))",APP/2018/1972,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d2a4478f-da2c-4e2c-9f2a-86706d38d437,Layout 557,Dummy Dev Pvt Ltd,98231,"POLYGON((80.052007 14.049228, 80.062007 14.049228, 80.062007 14.057228, 80.052007 14.057228, 80.052007 14.049228))",APP/2023/3758,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d0d6a8cb-d0ea-4030-a57b-fea7f8c374c6,Layout 558,Dummy Dev Pvt Ltd,57923,"POLYGON((80.027365 14.066405, 80.037365 14.066405, 80.037365 14.074405, 80.027365 14.074405, 80.027365 14.066405))",APP/2024/5380,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
480f89b3-c754-44b5-858e-4f46e67b526c,Layout 559,Dummy Dev Pvt Ltd,32481,"POLYGON((80.09024 14.047441, 80.10024 14.047441, 80.10024 14.055441, 80.09024 14.055441, 80.09024 14.047441))",APP/2017/7743,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a9c10797-2a71-48ec-95ac-2b25f8f5b2bd,Layout 560,Dummy Dev Pvt Ltd,36631,"POLYGON((80.086877 14.095249, 80.096877 14.095249, 80.096877 14.103249, 80.086877 14.103249, 80.086877 14.095249))",APP/2017/5090,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ae5b7205-ea91-437a-8af9-030fd462aaa3,Layout 561,Dummy Dev Pvt Ltd,52447,"POLYGON((80.009624 14.02821, 80.019624 14.02821, 80.019624 14.03621, 80.009624 14.03621, 80.009624 14.02821))",APP/2025/7434,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
064b0b56-345d-4edc-91a0-6b71871d3cee,Layout 562,Dummy Dev Pvt Ltd,55221,"POLYGON((80.043946 14.053743, 80.053946 14.053743, 80.053946 14.061743, 80.043946 14.061743, 80.043946 14.053743))",APP/2025/7786,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a60167b0-2fe8-4c3e-bcb7-077a569437b7,Layout 563,Dummy Dev Pvt Ltd,32202,"POLYGON((80.032517 14.003552, 80.042517 14.003552, 80.042517 14.011552, 80.032517 14.011552, 80.032517 14.003552))",APP/2021/9447,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0e7f2ece-d193-4ba5-9313-fd4f666e0a94,Layout 564,Dummy Dev Pvt Ltd,68374,"POLYGON((80.06998 14.06547, 80.07998 14.06547, 80.07998 14.07347, 80.06998 14.07347, 80.06998 14.06547))",APP/2022/8996,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4513f385-4e1e-469a-964a-320fb52dadc4,Layout 565,Dummy Dev Pvt Ltd,32208,"POLYGON((80.027729 13.996247, 80.037729 13.996247, 80.037729 14.004247, 80.027729 14.004247, 80.027729 13.996247))",APP/2022/6869,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
3815e2b3-ff95-43b0-9557-cbc35334d6e8,Layout 566,Dummy Dev Pvt Ltd,72129,"POLYGON((80.080011 14.075568, 80.090011 14.075568, 80.090011 14.083568, 80.080011 14.083568, 80.080011 14.075568))",APP/2018/8039,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
dfb251dc-4c75-455c-944b-4fa4d1ae1f0d,Layout 567,Dummy Dev Pvt Ltd,62318,"POLYGON((80.077485 14.045471, 80.087485 14.045471, 80.087485 14.053471, 80.077485 14.053471, 80.077485 14.045471))",APP/2019/6533,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
fbeca66e-49c7-480e-836d-c3c75bae386b,Layout 568,Dummy Dev Pvt Ltd,83614,"POLYGON((80.049731 14.009059, 80.059731 14.009059, 80.059731 14.017059, 80.049731 14.017059, 80.049731 14.009059))",APP/2020/1793,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a061fe5a-ef1f-4a74-923f-42ec81688117,Layout 569,Dummy Dev Pvt Ltd,80238,"POLYGON((79.999594 14.058618, 80.009594 14.058618, 80.009594 14.066618, 79.999594 14.066618, 79.999594 14.058618))",APP/2015/3035,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
233931ff-1087-4761-8b91-330cf1ea58fc,Layout 570,Dummy Dev Pvt Ltd,79836,"POLYGON((80.087943 14.011798, 80.097943 14.011798, 80.097943 14.019798, 80.087943 14.019798, 80.087943 14.011798))",APP/2015/8009,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b72be241-677d-4282-a19a-a24e70313423,Layout 571,Dummy Dev Pvt Ltd,37290,"POLYGON((80.015232 14.064859, 80.025232 14.064859, 80.025232 14.072859, 80.015232 14.072859, 80.015232 14.064859))",APP/2025/5945,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
88c3094e-5f68-4246-a6fa-eef819f349d1,Layout 572,Dummy Dev Pvt Ltd,55916,"POLYGON((80.010898 14.089273, 80.020898 14.089273, 80.020898 14.097273, 80.010898 14.097273, 80.010898 14.089273))",APP/2016/6905,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5133677b-9457-465a-8e60-b881a3601864,Layout 573,Dummy Dev Pvt Ltd,41695,"POLYGON((80.020039 14.033184, 80.030039 14.033184, 80.030039 14.041184, 80.020039 14.041184, 80.020039 14.033184))",APP/2015/7493,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f4cf536e-0724-4e19-9592-9b338e52f01d,Layout 574,Dummy Dev Pvt Ltd,50689,"POLYGON((80.05756 14.068599, 80.06756 14.068599, 80.06756 14.076599, 80.05756 14.076599, 80.05756 14.068599))",APP/2021/2494,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1698ba52-5d66-49af-aadb-5161d4b0df5a,Layout 575,Dummy Dev Pvt Ltd,82496,"POLYGON((80.06537 13.996109, 80.07537 13.996109, 80.07537 14.004109, 80.06537 14.004109, 80.06537 13.996109))",APP/2016/3174,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5a1dd342-e475-4c9b-af25-bde341b7b423,Layout 576,Dummy Dev Pvt Ltd,78335,"POLYGON((80.054368 14.047944, 80.064368 14.047944, 80.064368 14.055944, 80.054368 14.055944, 80.054368 14.047944))",APP/2015/1132,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
903f7e86-ed01-4789-a9ed-581161e08826,Layout 577,Dummy Dev Pvt Ltd,75353,"POLYGON((80.06456 14.077711, 80.07456 14.077711, 80.07456 14.085711, 80.06456 14.085711, 80.06456 14.077711))",APP/2017/8826,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a4797a95-40ee-47dc-94b8-046273303db7,Layout 578,Dummy Dev Pvt Ltd,33425,"POLYGON((80.002083 14.034307, 80.012083 14.034307, 80.012083 14.042307, 80.002083 14.042307, 80.002083 14.034307))",APP/2016/6133,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
297aa1a3-4204-4891-a1c8-54071b7f01c1,Layout 579,Dummy Dev Pvt Ltd,70164,"POLYGON((80.031756 14.025926, 80.041756 14.025926, 80.041756 14.033926, 80.031756 14.033926, 80.031756 14.025926))",APP/2017/3340,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2d21409b-99e1-4c7a-b96d-1f93b4f64a0e,Layout 580,Dummy Dev Pvt Ltd,99995,"POLYGON((80.001841 14.052329, 80.011841 14.052329, 80.011841 14.060329, 80.001841 14.060329, 80.001841 14.052329))",APP/2025/3688,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2c038171-77b8-4f5d-84b1-10d4c6d72aaa,Layout 581,Dummy Dev Pvt Ltd,39840,"POLYGON((80.03901 14.068243, 80.04901 14.068243, 80.04901 14.076243, 80.03901 14.076243, 80.03901 14.068243))",APP/2021/8248,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
726177ef-0ac1-469e-91fd-0ff0e2af556b,Layout 582,Dummy Dev Pvt Ltd,33168,"POLYGON((80.080996 14.004669, 80.090996 14.004669, 80.090996 14.012669, 80.080996 14.012669, 80.080996 14.004669))",APP/2017/3017,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4b205221-2381-46d9-8b03-cd18f2bc6599,Layout 583,Dummy Dev Pvt Ltd,76280,"POLYGON((80.053957 14.034403, 80.063957 14.034403, 80.063957 14.042403, 80.053957 14.042403, 80.053957 14.034403))",APP/2020/3290,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7577e045-e818-4411-b23e-3acb035681c8,Layout 584,Dummy Dev Pvt Ltd,52527,"POLYGON((80.019779 14.060462, 80.029779 14.060462, 80.029779 14.068462, 80.019779 14.068462, 80.019779 14.060462))",APP/2023/5668,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5615b2b9-9ae2-42f9-8d94-3f4e50c83764,Layout 585,Dummy Dev Pvt Ltd,59537,"POLYGON((80.072897 14.065048, 80.082897 14.065048, 80.082897 14.073048, 80.072897 14.073048, 80.072897 14.065048))",APP/2018/9482,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0e066f76-8962-46f1-b0e8-1bc9ae492972,Layout 586,Dummy Dev Pvt Ltd,71347,"POLYGON((80.055693 14.014865, 80.065693 14.014865, 80.065693 14.022865, 80.055693 14.022865, 80.055693 14.014865))",APP/2019/1894,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
95a3f918-1a24-4aa1-9aa8-073753589013,Layout 587,Dummy Dev Pvt Ltd,51370,"POLYGON((80.07338 14.075378, 80.08338 14.075378, 80.08338 14.083378, 80.07338 14.083378, 80.07338 14.075378))",APP/2022/7322,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a1d596eb-83f6-422e-982e-c9d9a87fd2ee,Layout 588,Dummy Dev Pvt Ltd,97847,"POLYGON((80.006274 14.045958, 80.016274 14.045958, 80.016274 14.053958, 80.006274 14.053958, 80.006274 14.045958))",APP/2016/9655,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b0158173-1dac-47fa-9622-4ad32a9830bc,Layout 589,Dummy Dev Pvt Ltd,67329,"POLYGON((80.083872 13.997207, 80.093872 13.997207, 80.093872 14.005207, 80.083872 14.005207, 80.083872 13.997207))",APP/2020/3162,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1b9398ee-9eff-4d99-bd49-8b24702e7c2e,Layout 590,Dummy Dev Pvt Ltd,75163,"POLYGON((80.033684 14.079897, 80.043684 14.079897, 80.043684 14.087897, 80.033684 14.087897, 80.033684 14.079897))",APP/2020/9951,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a6f4ff26-4b3b-47eb-a4ba-7dfa67c3bdfb,Layout 591,Dummy Dev Pvt Ltd,29567,"POLYGON((80.063294 14.072273, 80.073294 14.072273, 80.073294 14.080273, 80.063294 14.080273, 80.063294 14.072273))",APP/2015/2106,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
98c19dc7-59b9-48d9-9a49-c949f789ec9a,Layout 592,Dummy Dev Pvt Ltd,27925,"POLYGON((79.996379 14.017574, 80.006379 14.017574, 80.006379 14.025574, 79.996379 14.025574, 79.996379 14.017574))",APP/2021/9300,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8510a68b-1077-47bb-993b-21591e53f2fd,Layout 593,Dummy Dev Pvt Ltd,74451,"POLYGON((80.023649 14.067263, 80.033649 14.067263, 80.033649 14.075263, 80.023649 14.075263, 80.023649 14.067263))",APP/2021/7590,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c5ff0fe2-a433-42a1-83e3-c5a320de84b1,Layout 594,Dummy Dev Pvt Ltd,40012,"POLYGON((80.003243 14.049656, 80.013243 14.049656, 80.013243 14.057656, 80.003243 14.057656, 80.003243 14.049656))",APP/2019/2369,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a651b175-dfc2-40a4-a069-7b50b2d4d7de,Layout 595,Dummy Dev Pvt Ltd,46633,"POLYGON((80.025991 14.04713, 80.035991 14.04713, 80.035991 14.05513, 80.025991 14.05513, 80.025991 14.04713))",APP/2017/9788,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ed209e0c-c230-40d3-a4b6-82e3b96d4228,Layout 596,Dummy Dev Pvt Ltd,28665,"POLYGON((80.027675 14.054644, 80.037675 14.054644, 80.037675 14.062644, 80.027675 14.062644, 80.027675 14.054644))",APP/2019/8167,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
57ce8df6-672d-4738-a071-8e6a99104726,Layout 597,Dummy Dev Pvt Ltd,27589,"POLYGON((80.067996 14.080647, 80.077996 14.080647, 80.077996 14.088647, 80.067996 14.088647, 80.067996 14.080647))",APP/2018/2412,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
452318b6-c3b5-4643-9121-82f9fbbe2223,Layout 598,Dummy Dev Pvt Ltd,99800,"POLYGON((80.087463 14.007599, 80.097463 14.007599, 80.097463 14.015599, 80.087463 14.015599, 80.087463 14.007599))",APP/2015/6067,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b27dabc3-7060-4af7-b974-46468a113218,Layout 599,Dummy Dev Pvt Ltd,43022,"POLYGON((80.061608 14.061805, 80.071608 14.061805, 80.071608 14.069805, 80.061608 14.069805, 80.061608 14.061805))",APP/2016/1207,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c95583e6-83e8-4ec4-8165-07869d53ccf0,Layout 600,Dummy Dev Pvt Ltd,41473,"POLYGON((80.06579 14.06615, 80.07579 14.06615, 80.07579 14.07415, 80.06579 14.07415, 80.06579 14.06615))",APP/2022/6680,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
692296d9-7e43-48fc-ab75-548e4933c349,Layout 601,Dummy Dev Pvt Ltd,53980,"POLYGON((80.047301 14.074299, 80.057301 14.074299, 80.057301 14.082299, 80.047301 14.082299, 80.047301 14.074299))",APP/2017/7092,DTCP,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
