id,survey_no,village_code,mandal_code,district_code,village_name,mandal_name,district_name,centroid,geometry,layout_id,status,area_sq_m,created_at,updated_at
97d1396e-e296-436a-9215-f54aa33320ad,49/7A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.014044,14.016918","POLYGON((80.013294 14.016418, 80.014794 14.016418, 80.014794 14.017418, 80.013294 14.017418, 80.013294 14.016418))",5e9f97ca-af89-4ab4-9ec4-8df4f34a1835,Approved,1189,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d4a598dd-023b-422e-af97-51f387c99dd9,208/1A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.054755,14.0604","POLYGON((80.054005 14.0599, 80.055505 14.0599, 80.055505 14.0609, 80.054005 14.0609, 80.054005 14.0599))",c28fc5df-bafb-46e7-8559-07dd04c5506e,Unauthorized,349,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
627f7a0a-f7de-494d-8b67-d467c4795e78,17/8A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.085164,14.076564","POLYGON((80.084414 14.076064, 80.085914 14.076064, 80.085914 14.077064, 80.084414 14.077064, 80.084414 14.076064))",adb68d8e-98d7-40bf-b8e4-9d8a024df6ab,Pending,365,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
715dca5f-8392-4a04-a3f6-cd056cda1530,83/7A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.091914,14.074298","POLYGON((80.091164 14.073798, 80.092664 14.073798, 80.092664 14.074798, 80.091164 14.074798, 80.091164 14.073798))",53be65ad-a824-4568-938c-dcb2ff853dfc,Pending,1089,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
70e5b1bf-8c90-4763-a9d6-0ed884f811fa,144/7A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.0634,14.080241","POLYGON((80.06265 14.079741, 80.06415 14.079741, 80.06415 14.080741, 80.06265 14.080741, 80.06265 14.079741))",dc486eb2-0386-4b7e-a003-928664105bcc,Pending,446,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
bcb91890-5113-4466-b664-4d4f0282e055,264/5A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.066188,14.067364","POLYGON((80.065438 14.066864, 80.066938 14.066864, 80.066938 14.067864, 80.065438 14.067864, 80.065438 14.066864))",0573ccab-15c9-4273-9c07-f5bef102bb08,Unauthorized,1003,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
33205895-e385-4845-b2bd-a3acbfd8fa8a,286/8A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.034578,14.053793","POLYGON((80.033828 14.053293, 80.035328 14.053293, 80.035328 14.054293, 80.033828 14.054293, 80.033828 14.053293))",c0a4e34f-aecc-4bb5-93cd-bc5e1ec18443,Approved,140,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8533660c-fb71-420c-80c4-5432b9548928,285/8A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.014218,14.00035","POLYGON((80.013468 13.99985, 80.014968 13.99985, 80.014968 14.00085, 80.013468 14.00085, 80.013468 13.99985))",0faf1344-cd95-4a56-ba39-74b5d0a31072,Approved,585,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
6d1e9604-07b5-40b3-87b9-e329e14f6dbf,117/5A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.038345,14.067363","POLYGON((80.037595 14.066863, 80.039095 14.066863, 80.039095 14.067863, 80.037595 14.067863, 80.037595 14.066863))",c2fc53f6-17f5-4942-9029-88d837f80ce5,Pending,724,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ae2ff8b2-db2b-4f0c-9479-87ab155b7d1a,74/8A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.008839,14.029147","POLYGON((80.008089 14.028647, 80.009589 14.028647, 80.009589 14.029647, 80.008089 14.029647, 80.008089 14.028647))",6f889708-5570-4f49-8442-c0adf944da54,Unauthorized,1016,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
61532124-aa4f-4ecd-9438-4ed6ba455710,33/5A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.093766,14.033712","POLYGON((80.093016 14.033212, 80.094516 14.033212, 80.094516 14.034212, 80.093016 14.034212, 80.093016 14.033212))",3ebf0f96-c535-41e6-bbff-5870eaaa44f2,Unauthorized,874,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9f81f648-76f6-493e-9517-e14ff37f29b4,27/1A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.035513,14.095719","POLYGON((80.034763 14.095219, 80.036263 14.095219, 80.036263 14.096219, 80.034763 14.096219, 80.034763 14.095219))",cca46a57-fe02-4039-9cc3-dd169fe2aabf,Unauthorized,157,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
8ff00397-c135-4ab0-9fd2-b6139d2826b1,180/5A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.098006,14.07189","POLYGON((80.097256 14.07139, 80.098756 14.07139, 80.098756 14.07239, 80.097256 14.07239, 80.097256 14.07139))",e568838c-e9f4-4863-b298-4f6d2ed68501,Approved,765,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d3dcdc7c-dda3-4c21-82e5-824e10725ccf,70/8A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.042473,14.091739","POLYGON((80.041723 14.091239, 80.043223 14.091239, 80.043223 14.092239, 80.041723 14.092239, 80.041723 14.091239))",fcbbb86f-5dab-4127-9941-d2b97f4c8bdc,Approved,640,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
25451574-9779-47b7-ab83-0d131df6e2c2,20/10A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.020313,14.062919","POLYGON((80.019563 14.062419, 80.021063 14.062419, 80.021063 14.063419, 80.019563 14.063419, 80.019563 14.062419))",b9b95cd6-dfd1-4e56-bc89-db74e2e97078,Unauthorized,1186,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ebefcb65-455c-48d3-9965-84d442f0dc59,30/9A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.094041,14.026107","POLYGON((80.093291 14.025607, 80.094791 14.025607, 80.094791 14.026607, 80.093291 14.026607, 80.093291 14.025607))",cb0f423b-cc81-4bb5-9230-fa29ab6567ec,Pending,1001,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c4f065be-186f-4ae1-8f94-8747eb3990ae,78/4A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.066501,14.044195","POLYGON((80.065751 14.043695, 80.067251 14.043695, 80.067251 14.044695, 80.065751 14.044695, 80.065751 14.043695))",ac4eed08-7b88-4df6-8386-eda4b43578f4,Approved,1020,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
66154ca1-ba41-4302-8eca-5c2e5766126d,220/1A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.02956,14.049198","POLYGON((80.02881 14.048698, 80.03031 14.048698, 80.03031 14.049698, 80.02881 14.049698, 80.02881 14.048698))",a007fc27-515f-439e-a5b7-ad71e25abad8,Approved,863,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
57ec0551-5fbd-4b29-910f-8ad8fb76f764,104/2A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.01698,14.0323","POLYGON((80.01623 14.0318, 80.01773 14.0318, 80.01773 14.0328, 80.01623 14.0328, 80.01623 14.0318))",e694bff5-ab14-4e9a-9d88-1009237b8fa5,Pending,311,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4276c1fe-ba63-4cf9-ac4d-8f4baf3466d1,96/9A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.045011,14.018648","POLYGON((80.044261 14.018148, 80.045761 14.018148, 80.045761 14.019148, 80.044261 14.019148, 80.044261 14.018148))",1405c42d-2390-4225-8d21-6ec872bfdd89,Unauthorized,829,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
942c6f6a-8a14-4ed3-b6dc-29ef4c071bb3,190/5A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.029917,14.006926","POLYGON((80.029167 14.006426, 80.030667 14.006426, 80.030667 14.007426, 80.029167 14.007426, 80.029167 14.006426))",fbe04020-0189-4694-b2dd-a32f4052da19,Approved,317,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
47ae5fd8-62d9-4ec1-b47e-0c73ca59e8fc,230/10A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.038837,14.097747","POLYGON((80.038087 14.097247, 80.039587 14.097247, 80.039587 14.098247, 80.038087 14.098247, 80.038087 14.097247))",c455dc6e-a72b-4949-9a50-eb1a40570157,Pending,669,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2a52cb20-17ce-4a94-a9f9-643c99d62244,229/4A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.055447,14.055371","POLYGON((80.054697 14.054871, 80.056197 14.054871, 80.056197 14.055871, 80.054697 14.055871, 80.054697 14.054871))",477a3574-6542-4df9-92e5-8789441a1f4e,Approved,552,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
4701674d-f435-4039-b498-a726c53c70ed,208/10A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.075514,14.061098","POLYGON((80.074764 14.060598, 80.076264 14.060598, 80.076264 14.061598, 80.074764 14.061598, 80.074764 14.060598))",ccdc7874-826a-425b-815a-3e1707aa2320,Approved,173,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
35436ae4-bbb6-4b60-a52c-94aff99bccfe,279/3A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.076084,14.095957","POLYGON((80.075334 14.095457, 80.076834 14.095457, 80.076834 14.096457, 80.075334 14.096457, 80.075334 14.095457))",3f16113b-28c4-4d3d-8957-e8db1ee2effd,Unauthorized,986,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
64e96c4c-e870-40d9-9646-1fa1aedba753,223/2A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.065172,14.09756","POLYGON((80.064422 14.09706, 80.065922 14.09706, 80.065922 14.09806, 80.064422 14.09806, 80.064422 14.09706))",ff6e6e43-9546-434d-bea3-10d71e99ed0b,Approved,903,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
d7d2abb4-331e-4af7-8f0e-f48f0b8ff166,210/8A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.028489,14.027778","POLYGON((80.027739 14.027278, 80.029239 14.027278, 80.029239 14.028278, 80.027739 14.028278, 80.027739 14.027278))",0681d38c-494b-4779-997b-becd0bc29cef,Pending,1069,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
1d16c28f-4704-4a17-8cff-3df34767dfea,87/6A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.0555,14.03556","POLYGON((80.05475 14.03506, 80.05625 14.03506, 80.05625 14.03606, 80.05475 14.03606, 80.05475 14.03506))",c1cf0890-b614-4d30-bda5-2022efcc4d18,Approved,655,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
da572acb-a226-4cd5-91dc-202f4c5fb994,40/5A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.092169,14.005797","POLYGON((80.091419 14.005297, 80.092919 14.005297, 80.092919 14.006297, 80.091419 14.006297, 80.091419 14.005297))",f28bb4fe-c5eb-4e79-a63c-8f793d081d8c,Unauthorized,437,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
3dfd9853-099e-4ba6-a538-856ec3eed0e2,298/10A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.035618,14.088279","POLYGON((80.034868 14.087779, 80.036368 14.087779, 80.036368 14.088779, 80.034868 14.088779, 80.034868 14.087779))",4a9f5da3-cffb-4520-b77e-2dd45f1fb195,Approved,1173,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
21cdc968-f06a-433d-b4c0-906683ca54e1,267/6A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.043193,14.000828","POLYGON((80.042443 14.000328, 80.043943 14.000328, 80.043943 14.001328, 80.042443 14.001328, 80.042443 14.000328))",2c94f124-88eb-4ca1-b95b-09579b08ec22,Pending,339,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5e3c6742-80a2-42f6-9f51-49036b61caa3,79/6A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.025088,14.052871","POLYGON((80.024338 14.052371, 80.025838 14.052371, 80.025838 14.053371, 80.024338 14.053371, 80.024338 14.052371))",21ef4605-6394-4068-99ca-0056bb1b07c2,Pending,408,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
ab2ad15b-e050-46d9-9ced-5fe62e8bc67b,278/7A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.001121,14.018566","POLYGON((80.000371 14.018066, 80.001871 14.018066, 80.001871 14.019066, 80.000371 14.019066, 80.000371 14.018066))",bd667833-9b0e-4bbb-ba63-98d89303473c,Unauthorized,361,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
a36754f4-c523-4eb5-bba0-592e9a169f49,289/9A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.053672,14.096452","POLYGON((80.052922 14.095952, 80.054422 14.095952, 80.054422 14.096952, 80.052922 14.096952, 80.052922 14.095952))",12084460-0174-42b4-9007-1554333f74e5,Pending,500,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
97a59947-71f8-4710-a691-8b00b1ad54ff,22/6A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.053008,14.020516","POLYGON((80.052258 14.020016, 80.053758 14.020016, 80.053758 14.021016, 80.052258 14.021016, 80.052258 14.020016))",76e2cd5c-2eb3-40f5-be6b-e24d75696b9a,Approved,1006,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
550b7467-1ca5-4cae-85a7-b6149cb4f3ff,278/4A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.048899,14.088956","POLYGON((80.048149 14.088456, 80.049649 14.088456, 80.049649 14.089456, 80.048149 14.089456, 80.048149 14.088456))",7713a9ae-41ec-495e-9c61-df957e67dd8e,Approved,584,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f3bf8930-a12f-4c66-9684-ef115205465d,10/2A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.056201,14.052729","POLYGON((80.055451 14.052229, 80.056951 14.052229, 80.056951 14.053229, 80.055451 14.053229, 80.055451 14.052229))",9e68c0b2-78f0-4122-af85-56a0cee18215,Pending,1092,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
12586adf-cc30-4e03-ad9a-1b4175838c1d,73/2A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.046392,14.040185","POLYGON((80.045642 14.039685, 80.047142 14.039685, 80.047142 14.040685, 80.045642 14.040685, 80.045642 14.039685))",ed209e0c-c230-40d3-a4b6-82e3b96d4228,Unauthorized,371,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
57e4192a-cf34-49d7-b4a2-0aa98b89c391,251/2A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.073445,14.032838","POLYGON((80.072695 14.032338, 80.074195 14.032338, 80.074195 14.033338, 80.072695 14.033338, 80.072695 14.032338))",8510a68b-1077-47bb-993b-21591e53f2fd,Pending,191,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f93d7fa7-d1a7-4ebd-90b4-9d69ffe7459b,151/5A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.060188,14.097827","POLYGON((80.059438 14.097327, 80.060938 14.097327, 80.060938 14.098327, 80.059438 14.098327, 80.059438 14.097327))",5e9f97ca-af89-4ab4-9ec4-8df4f34a1835,Unauthorized,688,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b8bf1079-0963-4a27-a1dd-8302abf3af01,60/5A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.00245,14.043649","POLYGON((80.0017 14.043149, 80.0032 14.043149, 80.0032 14.044149, 80.0017 14.044149, 80.0017 14.043149))",f28bb4fe-c5eb-4e79-a63c-8f793d081d8c,Unauthorized,1051,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
21414fd1-889c-42cc-8ca3-fd20faff1db2,283/5A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.079848,14.047082","POLYGON((80.079098 14.046582, 80.080598 14.046582, 80.080598 14.047582, 80.079098 14.047582, 80.079098 14.046582))",4858f4b8-2023-49a4-ab30-9fb9ce5b5bcf,Approved,770,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
9970cea6-53ed-488f-b754-65d174331420,254/7A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.074511,14.037266","POLYGON((80.073761 14.036766, 80.075261 14.036766, 80.075261 14.037766, 80.073761 14.037766, 80.073761 14.036766))",c2c7d9ff-1601-425b-bf21-0762ac55a224,Pending,1065,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
24bea503-817e-404e-b2dc-52476f501df2,93/7A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.062493,14.05632","POLYGON((80.061743 14.05582, 80.063243 14.05582, 80.063243 14.05682, 80.061743 14.05682, 80.061743 14.05582))",662008b1-f90c-4042-8705-a9da1983b79a,Approved,1094,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e709e85b-185a-4bc7-a8bc-cd564ce2c185,117/8A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.021844,14.096329","POLYGON((80.021094 14.095829, 80.022594 14.095829, 80.022594 14.096829, 80.021094 14.096829, 80.021094 14.095829))",bab564db-f7c4-4425-99ba-f7ab40967ad6,Approved,510,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e27e08db-4969-4f32-a07a-b4116bd95675,41/10A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.067639,14.06347","POLYGON((80.066889 14.06297, 80.068389 14.06297, 80.068389 14.06397, 80.066889 14.06397, 80.066889 14.06297))",ad0ba8cd-3e7f-4c00-a5ad-b2b0a6e01330,Approved,788,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
133727ee-a8ce-4b74-81dd-f7966678dc6b,56/5A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.040907,14.076479","POLYGON((80.040157 14.075979, 80.041657 14.075979, 80.041657 14.076979, 80.040157 14.076979, 80.040157 14.075979))",788eab6c-d792-4e27-9249-86d2030b39a2,Unauthorized,598,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7b16f690-a429-4faf-b95b-76a133ac3e37,230/7A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.030819,14.002106","POLYGON((80.030069 14.001606, 80.031569 14.001606, 80.031569 14.002606, 80.030069 14.002606, 80.030069 14.001606))",920aedd4-2781-41c2-b547-e0cf3d21a6ef,Unauthorized,592,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e5cdd8e7-83e0-412d-97f6-3f31780e2595,260/8A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.015031,14.05773","POLYGON((80.014281 14.05723, 80.015781 14.05723, 80.015781 14.05823, 80.014281 14.05823, 80.014281 14.05723))",a857feb9-fd09-435e-a0a6-7885953d1e30,Unauthorized,295,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0ad50ddb-8e18-435a-bdc4-496c80d0da49,18/6A,VIL012,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.064094,14.074854","POLYGON((80.063344 14.074354, 80.064844 14.074354, 80.064844 14.075354, 80.063344 14.075354, 80.063344 14.074354))",f7533e4e-07d2-4703-bf50-04a28c5a814d,Unauthorized,297,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
79a6f454-19b7-46eb-905e-adebb9af6ece,4/3A,VIL013,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.058301,14.047079","POLYGON((80.057551 14.046579, 80.059051 14.046579, 80.059051 14.047579, 80.057551 14.047579, 80.057551 14.046579))",fb3cc480-0cda-46db-b9a0-c0f4d927e9b4,Pending,501,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
7cd98f90-e886-4034-8752-0f0947d2c7f5,124/8A,VIL014,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.08657,14.042776","POLYGON((80.08582 14.042276, 80.08732 14.042276, 80.08732 14.043276, 80.08582 14.043276, 80.08582 14.042276))",00bed04f-0e26-4cfc-a9f7-2f40a733696c,Unauthorized,560,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
04a98dd0-6e4d-4b70-b31f-effc52e63571,35/4A,VIL015,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.04625,14.053411","POLYGON((80.0455 14.052911, 80.047 14.052911, 80.047 14.053911, 80.0455 14.053911, 80.0455 14.052911))",9e7f3c89-eb2e-4073-a60b-8f1fdc512790,Approved,1196,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
5bcc5760-41d4-4f70-b8d1-d4154b10f590,39/4A,VIL016,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.09953,14.019278","POLYGON((80.09878 14.018778, 80.10028 14.018778, 80.10028 14.019778, 80.09878 14.019778, 80.09878 14.018778))",3ac84e5c-493d-48f4-83b0-afabe1c5e1ee,Unauthorized,1106,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
99af045f-e722-415d-9284-f9f812a2d614,288/3A,VIL017,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.071575,14.080479","POLYGON((80.070825 14.079979, 80.072325 14.079979, 80.072325 14.080979, 80.070825 14.080979, 80.070825 14.079979))",cc9d703f-d4d4-4573-a468-29789f16ca97,Approved,253,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
06474356-cd40-4b79-b535-8dace777c34d,237/7A,VIL018,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.010865,14.099881","POLYGON((80.010115 14.099381, 80.011615 14.099381, 80.011615 14.100381, 80.010115 14.100381, 80.010115 14.099381))",2e98dc38-6984-4b15-8d5a-e600e0679fc7,Approved,171,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
28cff839-b3b6-4343-8b37-ad210b32bd58,276/8A,VIL019,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.044523,14.025534","POLYGON((80.043773 14.025034, 80.045273 14.025034, 80.045273 14.026034, 80.043773 14.026034, 80.043773 14.025034))",7ecf2d23-aa18-4479-ba39-ac6df058f4e5,Approved,824,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
dbad5941-1459-4362-aa17-9281119f3fc8,166/6A,VIL000,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.031204,14.028057","POLYGON((80.030454 14.027557, 80.031954 14.027557, 80.031954 14.028557, 80.030454 14.028557, 80.030454 14.027557))",191cb3c2-217a-4a38-87a4-b2e6f74212d8,Pending,745,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
2b4233e7-407a-4138-90e8-edafdc09c52b,100/2A,VIL001,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.045206,14.093724","POLYGON((80.044456 14.093224, 80.045956 14.093224, 80.045956 14.094224, 80.044456 14.094224, 80.044456 14.093224))",c0f43c72-8b11-4ded-98ab-7a3e6329b241,Approved,931,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
346d7e0b-40ce-465a-a075-f0f98347c36e,91/7A,VIL002,MAN002,NLR,DummyVillage,DummyMandal,Nellore,"80.051186,14.032682","POLYGON((80.050436 14.032182, 80.051936 14.032182, 80.051936 14.033182, 80.050436 14.033182, 80.050436 14.032182))",5eeb7b24-f325-4c5f-8fce-ae34a6626081,Approved,1089,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
758a6916-a217-46f5-b22b-095f89033e71,280/9A,VIL003,MAN003,NLR,DummyVillage,DummyMandal,Nellore,"80.063709,14.001883","POLYGON((80.062959 14.001383, 80.064459 14.001383, 80.064459 14.002383, 80.062959 14.002383, 80.062959 14.001383))",b3b9ea61-1222-408c-8b70-6ba03f49e510,Unauthorized,669,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
319dd8a5-55a3-448f-92c6-386de3c6e150,64/5A,VIL004,MAN004,NLR,DummyVillage,DummyMandal,Nellore,"80.022359,14.019434","POLYGON((80.021609 14.018934, 80.023109 14.018934, 80.023109 14.019934, 80.021609 14.019934, 80.021609 14.018934))",ae5b7205-ea91-437a-8af9-030fd462aaa3,Unauthorized,869,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f51cbb34-73e3-4369-aeb7-e8743ae885a2,54/7A,VIL005,MAN005,NLR,DummyVillage,DummyMandal,Nellore,"80.047392,14.07358","POLYGON((80.046642 14.07308, 80.048142 14.07308, 80.048142 14.07408, 80.046642 14.07408, 80.046642 14.07308))",601861f6-6500-4dcd-a8dd-c98b73e30329,Pending,140,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
c606c8cb-cca3-4086-be69-b394d938c13b,136/2A,VIL006,MAN006,NLR,DummyVillage,DummyMandal,Nellore,"80.051908,14.096798","POLYGON((80.051158 14.096298, 80.052658 14.096298, 80.052658 14.097298, 80.051158 14.097298, 80.051158 14.096298))",0419def4-0a31-496a-b379-f36f7d34f96d,Unauthorized,197,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
683b576f-4c8c-4c0b-bdd5-fdcdf3be76ed,145/5A,VIL007,MAN007,NLR,DummyVillage,DummyMandal,Nellore,"80.075106,14.067099","POLYGON((80.074356 14.066599, 80.075856 14.066599, 80.075856 14.067599, 80.074356 14.067599, 80.074356 14.066599))",ec95070d-1ee1-4bf3-8505-932302eeba59,Pending,498,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
b4f51bd0-5acf-4e8a-b17c-3139ba6a118a,222/2A,VIL008,MAN008,NLR,DummyVillage,DummyMandal,Nellore,"80.055575,14.078175","POLYGON((80.054825 14.077675, 80.056325 14.077675, 80.056325 14.078675, 80.054825 14.078675, 80.054825 14.077675))",77981a39-0cf8-4246-82b3-ce990841056f,Approved,657,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
0636aba9-c2db-4369-80f4-a8e82ee13f56,280/8A,VIL009,MAN009,NLR,DummyVillage,DummyMandal,Nellore,"80.069248,14.003398","POLYGON((80.068498 14.002898, 80.069998 14.002898, 80.069998 14.003898, 80.068498 14.003898, 80.068498 14.002898))",6b7a1d71-d238-45f5-a06e-6d7970373b3a,Pending,532,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
f52ed554-c001-49ea-8433-38ce5acc01bd,48/9A,VIL010,MAN000,NLR,DummyVillage,DummyMandal,Nellore,"80.007819,14.056397","POLYGON((80.007069 14.055897, 80.008569 14.055897, 80.008569 14.056897, 80.007069 14.056897, 80.007069 14.055897))",d5b9f3ed-973b-45cb-ae66-50aa77e2d8c6,Approved,1044,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
e34147a0-21d4-4bbf-96e1-9ba7b5ece77d,104/9A,VIL011,MAN001,NLR,DummyVillage,DummyMandal,Nellore,"80.09109,14.076311","POLYGON((80.09034 14.075811, 80.09184 14.075811, 80.09184 14.076811, 80.09034 14.076811, 80.09034 14.075811))",1745f21e-0b31-448e-b4ff-08f6cba8236b,Approved,745,2025-09-12T09:10:07Z,2025-09-12T09:10:07Z
